Book Link,Title,Author,Genre,Language,Average Rating,Number of Ratings,Publication Date,Number of Pages,Currently Reading,Want to Read,Age at Publication
https://www.goodreads.com/book/show/57570585-the-43rd-dream,The 43rd dream,Stephen King,,English,2.55,11,1966-01-29,2.0,0.0,17.0,18.357289527720734
https://www.goodreads.com/book/show/50650429-america-the-literate,America the Literate,Stephen King,,,4.0,7,2003-01-01,299.0,0.0,26.0,55.279945242984255
https://www.goodreads.com/book/show/43862715-protivostoyanie-5-iyulya-1990-10-yanvarya-1991,Protivostoyanie. 5 iyulya 1990â€”10 yanvarya 1991,Stephen King,,Russian,4.67,6,2018-01-01,992.0,0.0,6.0,70.28062970568104
https://www.goodreads.com/book/show/43607076-etter-midnatt-i-ii,Etter Midnatt I-II,Stephen King,,Norwegian,4.67,6,1998-01-01,402.0,0.0,3.0,50.28062970568104
https://www.goodreads.com/book/show/59547300-anatomie-de-l-horreur,Anatomie de l'horreur,Stephen King,,French,3.38,8,2020-09-01,888.0,0.0,7.0,72.94729637234771
https://www.goodreads.com/book/show/1814315._,デッド・ゾーン 〈上〉,Stephen King,,Japanese,4.5,6,1979-01-01,380.0,0.0,12.0,31.279945242984255
https://www.goodreads.com/book/show/125506674-the-drawing-of-the-three-the-dark-tower-book-2-publisher,"The Drawing of the Three (The Dark Tower, Book 2) Publisher: Signet; Revised edition",Stephen King,,English,3.86,7,2002-01-01,299.0,0.0,6.0,54.28062970568104
https://www.goodreads.com/book/show/171104399-6-books-the-green-mile,(6 Books) the Green Mile: the serial thriller - the two dead girls; the mouse on the mile; coffey's hands;4. The bad death of eduard delacroix; night journey; coffey on the mile,Stephen King,,English,4.75,8.0,1995-01-01,598.0,0.0,5.0,47.279945242984255
https://www.goodreads.com/book/show/36656060-stephen-kings-der-dunkle-turm-band-16---drei---der-seefahrer,"Stephen Kings Der dunkle Turm, Band 16 - Drei - Der Seefahrer: Bd. 16: Drei - Der Seefahrer",Stephen King,,German,4.43,7.0,2017-10-30,136.0,0.0,0.0,70.10814510609171
https://www.goodreads.com/book/show/60710191-ulkopuolinen,Ulkopuolinen,Stephen King,,,4.14,7.0,2018-01-01,688.0,0.0,14.0,70.28062970568104
https://www.goodreads.com/book/show/133405353-the-stand-1st-first-edition-by-king-stephen-published-by-doubleday-1,"The Stand 1st (first) Edition by King, Stephen published by Doubleday (1978) Hardcover",Stephen King,,,4.67,6.0,1978-10-03,299.0,3.0,4.0,31.033538672142367
https://www.goodreads.com/book/show/42785741-sunset---stumm-und-andere-erzahlungen,Sunset - Stumm und andere Erzahlungen,Stephen King,,,3.71,7.0,2008-01-01,299.0,0.0,5.0,60.27926078028747
https://www.goodreads.com/book/show/150237263-the-waste-lands-the-dark-tower-book-3-publisher,"The Waste Lands (The Dark Tower, Book 3) Publisher: Signet",Stephen King,,English,4.33,6.0,2004-01-01,299.0,0.0,2.0,56.27926078028747
https://www.goodreads.com/book/show/63066825-salem-s-lot-rita-hayworth-and-shawshank-redemption-the-body-apt-pupi,"'Salem's Lot, Rita Hayworth and Shawshank Redemption, The Body, Apt Pupil 4 Books Collection Set By Stephen King",Stephen King,,English,4.33,6.0,2022-01-01,299.0,0.0,12.0,74.28062970568104
https://www.goodreads.com/book/show/199703383-first-pocket-books-printing-dreamcather-paperback-by-stephen-king-2001,(First Pocket Books Printing) Dreamcather Paperback By Stephen King 2001,Stephen King,,English,4.17,6.0,2001-01-01,299.0,0.0,9.0,53.281314168377826
https://www.goodreads.com/book/show/58236519-pesadelos-e-paisagens-noturnas-v-1,Pesadelos e paisagens noturnas v.1,Stephen King,,Portuguese,4.0,6.0,1993-09-29,335.0,0.0,3.0,46.02327173169062
https://www.goodreads.com/book/show/57653878-juste-avant-le-cr-puscule-romans-nouvelles-recits-domaine-etranger,"Juste avant le crépuscule (Romans, Nouvelles, Recits (Domaine Etranger) t. 6139)",Stephen King,,French,4.0,6.0,2011-10-01,416.0,0.0,0.0,64.02737850787132
https://www.goodreads.com/book/show/60429925-donovan-s-brain,Donovan's Brain,Stephen King,,,3.0,8.0,1970-01-01,299.0,0.0,11.0,22.28062970568104
https://www.goodreads.com/book/show/53123528-the-leprechaun,The Leprechaun,Stephen King,,English,3.43,7.0,1983-01-01,5.0,0.0,28.0,35.279945242984255
https://www.goodreads.com/book/show/51999327-the-dark-tower-companion,The Dark Tower Companion,Stephen King,Graphic Novels,English,4.0,6.0,2011-01-01,299.0,0.0,23.0,63.279945242984255
https://www.goodreads.com/book/show/23730809,คืนเปลี่ยว,Stephen King,,,4.0,6.0,2002-06-01,309.0,0.0,11.0,54.69404517453799
https://www.goodreads.com/book/show/161895947-hearts-in-atlantis-part-2,Hearts in Atlantis Part 2,Stephen King,,English,3.83,6.0,1999-01-01,299.0,0.0,0.0,51.279945242984255
https://www.goodreads.com/book/show/128902336-needul-things,Needul Things,Stephen King,,,4.6,5.0,1991-01-01,299.0,0.0,4.0,43.279945242984255
https://www.goodreads.com/book/show/60633341-the-girl-who-loved-tom-gordon,The Girl Who Loved Tom Gordon,Stephen King,,English,3.29,7.0,1999-01-01,224.0,0.0,8.0,51.279945242984255
https://www.goodreads.com/book/show/60429932-silence,Silence,Stephen King,,,2.88,8.0,1970-01-01,299.0,0.0,10.0,22.28062970568104
https://www.goodreads.com/book/show/60387691-harrison-state-park-68,Harrison State Park '68,Stephen King,,,2.56,9.0,1968-01-01,299.0,0.0,10.0,20.279260780287473
https://www.goodreads.com/book/show/33897614-11-22-63,11/22/63 下,Stephen King,,Japanese,4.6,5.0,2016-10-07,469.0,0.0,0.0,69.04585900068446
https://www.goodreads.com/book/show/40793145-stephen-king-dark-tower-collection-4-books-set,Stephen King Dark Tower Collection 4 Books Set,Stephen King,,English,4.6,5.0,2017-01-01,299.0,0.0,15.0,69.28131416837782
https://www.goodreads.com/book/show/59236366-a-s-rk-ny-szeme,A sárkány szeme,Stephen King,,Hungarian,4.2,5.0,1987-01-01,342.0,0.0,4.0,39.279945242984255
https://www.goodreads.com/book/show/42420291-slutspil---1-i-d-dens-skygge,Slutspil - 1. I dødens skygge,Stephen King,,Danish,4.0,7.0,1978-01-01,216.0,0.0,5.0,30.28062970568104
https://www.goodreads.com/book/show/143585220-rush-call,Rush Call,Stephen King,,English,3.71,7.0,1960-01-01,4.0,0.0,6.0,12.279260780287474
https://www.goodreads.com/book/show/60380620-sunset,Sunset,Stephen King,,German,3.43,7.0,2008-01-01,479.0,0.0,15.0,60.27926078028747
https://www.goodreads.com/book/show/18525187-r-m-lmok-s-lid-rcek-1,Rémálmok és lidércek 1.,Stephen King,,Hungarian,4.0,6.0,1993-01-01,410.0,0.0,15.0,45.281314168377826
https://www.goodreads.com/book/show/123043244-the-stand-1st-1978-edition-stated-first-edition,"The Stand, 1st (1978) Edition. Stated First Edition.",Stephen King,,English,4.0,6.0,1978-01-01,299.0,0.0,5.0,30.28062970568104
https://www.goodreads.com/book/show/26065893,ドクター・スリープ（上） シャイニング,Stephen King,,,4.4,5.0,2015-06-15,422.0,0.0,6.0,67.73169062286105
https://www.goodreads.com/book/show/32766185-brenden-badt-s-bold-ballad,Brenden Badt's Bold Ballad: Behold The Harvest Moon,Stephen King,,,3.67,6.0,2016-10-20,190.0,5.0,44.0,69.08145106091717
https://www.goodreads.com/book/show/60424603-fenway-and-the-great-white-whale,Fenway and the Great White Whale,Stephen King,,,3.67,6.0,1999-07-12,299.0,0.0,8.0,51.80561259411362
https://www.goodreads.com/book/show/34373429,Ο δράκουλας του Σάλεμς Λοτ,Stephen King,,"Greek, Modern (1453-)",4.4,5.0,1975-01-01,287.0,0.0,10.0,27.279945242984255
https://www.goodreads.com/book/show/60407887-the-revelations-of-becka-paulson,The Revelations of 'Becka Paulson,Stephen King,,,3.67,6.0,1984-07-01,299.0,0.0,7.0,36.77754962354552
https://www.goodreads.com/book/show/43710388-siyanie,Siyanie,Stephen King,,,4.4,5.0,2019-01-01,640.0,0.0,5.0,71.27994524298425
https://www.goodreads.com/book/show/60387698-the-hardcase-speaks,The Hardcase Speaks,Stephen King,,,3.14,7.0,1971-01-01,299.0,0.0,7.0,23.279945242984255
https://www.goodreads.com/book/show/63276649-from-a-buick-8,FROM A BUICK 8,Stephen King,,,4.4,5.0,2002-01-01,299.0,0.0,4.0,54.28062970568104
https://www.goodreads.com/book/show/60676360,شهر بازی,Stephen King,,Persian,4.2,5.0,2021-07-06,282.0,0.0,2.0,73.7905544147844
https://www.goodreads.com/book/show/60387706-in-the-key-chords-of-dawn,In the Key-Chords of Dawn,Stephen King,,,3.0,7.0,1971-01-01,299.0,0.0,6.0,23.279945242984255
https://www.goodreads.com/book/show/200866352-sleeping-beauties-comics-sleeping-beauties-tome-2,"Sleeping Beauties (Comics Sleeping Beauties, Tome 2)",Stephen King,,French,4.2,5.0,2023-11-02,299.0,0.0,2.0,76.11498973305955
https://www.goodreads.com/book/show/35516312-stephen-king-desk-calendar-2007,Stephen King Desk Calendar 2007,Stephen King,,,4.2,5.0,2006-01-01,299.0,0.0,25.0,58.28062970568104
https://www.goodreads.com/book/show/32877368-stephen-kings-der-dunkle-turm-band-14---drei---die-herrin-der-schatten,"Stephen Kings Der dunkle Turm, Band 14 - Drei - Die Herrin der Schatten",Stephen King,,German,3.5,6.0,2016-08-23,136.0,0.0,0.0,68.92265571526352
https://www.goodreads.com/book/show/30833229-victory,Victory,Stephen King,,,2.33,9.0,2016-06-30,171.0,0.0,0.0,68.77481177275838
https://www.goodreads.com/book/show/62099919,কিং’স—২,Stephen King,,Bengali,3.33,6.0,2021-01-01,96.0,0.0,5.0,73.28131416837782
https://www.goodreads.com/book/show/59236205-jszakai-utaz-s,Éjszakai utazás,Stephen King,,,5.0,4.0,1996-01-01,112.0,0.0,2.0,48.27926078028747
https://www.goodreads.com/book/show/57862105-the-stand---das-letzte-gefecht-band-2,The Stand - Das letzte Gefecht (Band 2): Bd. 2,Stephen King,,German,4.0,5.0,2021-03-30,300.0,0.0,0.0,73.52224503764545
https://www.goodreads.com/book/show/53013899-tour-sombre-t1---le-pistolero-la-imaginaire,Tour sombre t1 - le pistolero (La) (IMAGINAIRE,Stephen King,,,4.0,5.0,1998-11-01,240.0,0.0,0.0,51.1129363449692
https://www.goodreads.com/book/show/51637372-kara-kule---mahser-trips-cizgi-roman-set---7-kitap-takim,Kara Kule - Mahser Trips Cizgi Roman Set - 7 Kitap Takim,Stephen King,,,5.0,4.0,2014-01-01,299.0,0.0,7.0,66.28062970568104
https://www.goodreads.com/book/show/163553423-complete-dark-tower-series,Complete Dark Tower Series,Stephen King,,English,5.0,5.0,2004-01-01,299.0,0.0,2.0,56.27926078028747
https://www.goodreads.com/book/show/157872619-mroczna-polowa,Mroczna polowa,Stephen King,,,4.17,6.0,2021-01-01,480.0,0.0,5.0,73.28131416837782
https://www.goodreads.com/book/show/59978737-ca---tome-1-litt-rature-trang-re,Ca - tome 1 (Littérature étrangère),Stephen King,,,4.17,6.0,2010-05-20,837.0,0.0,4.0,62.6611909650924
https://www.goodreads.com/book/show/58268110-stark-the-dark-half-roman,Stark. 'The Dark Half'. Roman.,Stephen King,,German,3.83,6.0,1997-01-01,299.0,0.0,7.0,49.281314168377826
https://www.goodreads.com/book/show/57862105-the-stand---das-letzte-gefecht-band-2,The Stand - Das letzte Gefecht (Band 2): Bd. 2,Stephen King,,German,4.0,5.0,2021-03-30,300.0,0.0,0.0,73.52224503764545
https://www.goodreads.com/book/show/190994820-de-gloed,De gloed,Stephen King,,English,4.0,5.0,2022-11-12,817.0,0.0,4.0,75.14305270362765
https://www.goodreads.com/book/show/184567001-la-c-pula,La Cúpula,Stephen King,,,4.0,5.0,2011-06-07,299.0,0.0,12.0,63.709787816563995
https://www.goodreads.com/book/show/62099919,কিং’স—২,Stephen King,,Bengali,3.33,6.0,2021-01-01,96.0,0.0,5.0,73.28131416837782
https://www.goodreads.com/book/show/59918648-es,ES,Stephen King,,German,5.0,4.0,1986-01-01,1214.0,3.0,4.0,38.28062970568104
https://www.goodreads.com/book/show/59236205-jszakai-utaz-s,Éjszakai utazás,Stephen King,,,5.0,4.0,1996-01-01,112.0,0.0,2.0,48.27926078028747
https://www.goodreads.com/book/show/19444829-noir-comme-l-amour,Noir comme l'amour,Stephen King,,,3.33,6.0,2000-10-18,504.0,0.0,22.0,53.07597535934291
https://www.goodreads.com/book/show/53013899-tour-sombre-t1---le-pistolero-la-imaginaire,Tour sombre t1 - le pistolero (La) (IMAGINAIRE,Stephen King,,,4.0,5.0,1998-11-01,240.0,0.0,0.0,51.1129363449692
https://www.goodreads.com/book/show/31391831-turnschuhe,Turnschuhe: Story aus Albträume,Stephen King,,,4.0,5.0,2016-06-06,59.0,0.0,0.0,68.70910335386722
https://www.goodreads.com/book/show/32063157-hinterlassenschaften,Hinterlassenschaften: Story aus Sunset (Story Selection 37),Stephen King,,German,4.0,5.0,2016-09-05,50.0,0.0,0.0,68.95824777549623
https://www.goodreads.com/book/show/51637372-kara-kule---mahser-trips-cizgi-roman-set---7-kitap-takim,Kara Kule - Mahser Trips Cizgi Roman Set - 7 Kitap Takim,Stephen King,,Turkish,5.0,4.0,2014-01-01,299.0,0.0,7.0,66.28062970568104
https://www.goodreads.com/book/show/42651298-stephen-king-new-cover-series-no-21-dark-tower-gunslinger,Stephen King New Cover Series No. 21 Dark Tower Gunslinger,Stephen King,,English,4.0,5.0,2017-07-18,299.0,0.0,28.0,69.82340862422998
https://www.goodreads.com/book/show/41124812-nachtschicht-ii,Nachtschicht II,Stephen King,Audiobook,German,4.0,5.0,2008-01-01,299.0,0.0,5.0,60.27926078028747
https://www.goodreads.com/book/show/36678793,คืนหลอน,Stephen King,,,3.33,6.0,2003-03-01,206.0,0.0,7.0,55.441478439425055
https://www.goodreads.com/book/show/26174140,ドクター・スリープ（下） シャイニング,Stephen King,,,4.75,4.0,2015-06-15,455.0,0.0,5.0,67.73169062286105
https://www.goodreads.com/book/show/150538066-cose-preziose-l-ultima-storia-di-castle-rock-stephen-king-italian-prec,Cose Preziose L'Ultima Storia Di Castle Rock Stephen King (Italian) Precious Things - The Last Castle Rock Story,Stephen King,,Italian,4.75,4.0,1992-01-01,299.0,3.0,3.0,44.27926078028747
https://www.goodreads.com/book/show/59978722-2-stephen-king-books--1-11-22-63---a-novel-2-wolves-of-the-carra,2 Stephen King Books! -1) 11/22/63 - A Novel 2) Wolves of the Carra,Stephen King,,English,4.75,4.0,2006-01-01,299.0,0.0,18.0,58.28062970568104
https://www.goodreads.com/book/show/59236427-a-talizm-n,A talizmán,Stephen King,,,3.8,5.0,1984-01-01,860.0,0.0,2.0,36.27926078028747
https://www.goodreads.com/book/show/48559874-dark-tides,Dark Tides: A Charity Horror Anthology,Stephen King,,,3.8,5.0,2019-10-01,498.0,0.0,56.0,72.02737850787132
https://www.goodreads.com/book/show/55595088-dark-tower-gunslinger-sheemies-tale-limited-release-2-issue-1st-print-co,Dark Tower Gunslinger Sheemies Tale Limited Release 2 Issue 1st Print Comics Set,Stephen King,,English,3.8,5.0,2013-04-10,64.0,0.0,13.0,65.55236139630391
https://www.goodreads.com/book/show/52264011-the-revalation-of-becka-paulson,the revalation of ´becka paulson,Stephen King,,English,4.0,4.0,1984-01-01,299.0,0.0,21.0,36.27926078028747
https://www.goodreads.com/book/show/43823999-sunset---das-pfefferkuchen-madchen-und-andere-erzahlungen,Sunset - Das Pfefferkuchen-Madchen und andere Erzahlungen,Stephen King,,,4.6,5.0,2006-01-01,299.0,0.0,3.0,58.28062970568104
https://www.goodreads.com/book/show/60222703-apr-s,Après: Livre audio 1 CD MP3,Stephen King,,,4.2,5.0,2022-01-19,299.0,0.0,0.0,74.32991101984942
https://www.goodreads.com/book/show/168557436-circle-of-the-werewolf,Circle of the Werewolf,Stephen King,Horror,English,4.2,5.0,1985-01-01,299.0,0.0,3.0,37.281314168377826
https://www.goodreads.com/book/show/26174140,ドクター・スリープ（下） シャイニング,Stephen King,,Japanese,4.75,4.0,2015-06-15,455.0,0.0,5.0,67.73169062286105
https://www.goodreads.com/book/show/48559874-dark-tides,Dark Tides: A Charity Horror Anthology,Stephen King,,English,3.8,5.0,2019-10-01,498.0,0.0,56.0,72.02737850787132
https://www.goodreads.com/book/show/59236427-a-talizm-n,A talizmán,Stephen King,,,3.8,5.0,1984-01-01,860.0,0.0,2.0,36.27926078028747
https://www.goodreads.com/book/show/55595088-dark-tower-gunslinger-sheemies-tale-limited-release-2-issue-1st-print-co,Dark Tower Gunslinger Sheemies Tale Limited Release 2 Issue 1st Print Comics Set,Stephen King,,English,3.8,5.0,2013-04-10,64.0,0.0,13.0,65.55236139630391
https://www.goodreads.com/book/show/33847474-11-22-63,11/22/63 上,Stephen King,,,4.5,4.0,2016-10-07,478.0,0.0,0.0,69.04585900068446
https://www.goodreads.com/book/show/18301591,運命の三人 〈上〉,Stephen King,,Japanese,4.5,4.0,1987-04-01,331.0,0.0,13.0,39.526351813826146
https://www.goodreads.com/book/show/131511085-the-reaper-s-image-in-startling-mystery-stories-12-spring-1969,The Reaper's Image in Startling Mystery Stories #12 Spring 1969.,Stephen King,,English,3.6,5,1969-01-01,299.0,0.0,0.0,21.281314168377826
https://www.goodreads.com/book/show/126114495-dark-tower,Dark Tower: The Gunslinger: The Journey Begins,Stephen King,,English,4.5,4,2012-11-14,136.0,0.0,0.0,65.14989733059548
https://www.goodreads.com/book/show/121157729-cuerpo-el,"Cuerpo, el",Stephen King,,English,4.5,4,1987-01-01,299.0,0.0,2.0,39.279945242984255
https://www.goodreads.com/book/show/62100016,কিং’স—৩,Stephen King,,Bengali,3.6,5,2022-01-01,96.0,0.0,6.0,74.28062970568104
https://www.goodreads.com/book/show/61050823-bla-ze,Bla­ze: A No­vel,Stephen King,,,3.6,5,2022-04-21,301.0,0.0,2.0,74.58179329226557
https://www.goodreads.com/book/show/59236310-a-rem-ny-rabjai,A remény rabjai,Stephen King,,Hungarian,4.5,4,1982-01-01,674.0,2.0,6.0,34.280629705681044
https://www.goodreads.com/book/show/56028367-der-turm,Der Turm,Stephen King,,German,4.5,4,2004-01-01,1006.0,0.0,3.0,56.27926078028747
https://www.goodreads.com/book/show/51924511--,"Все, что ты любил когда-то, ветром унесет",Stephen King,,,3.6,5,2001-01-29,299.0,0.0,5.0,53.35797399041752
https://www.goodreads.com/book/show/44014962,Ο ξένος – Εξύψωση – Ωραίες κοιμωμένες,Stephen King,,"Greek, Modern (1453-)",4.5,4,2018-12-07,299.0,0.0,12.0,71.21149897330595
https://www.goodreads.com/book/show/7819690,ダーク・ハーフ〈上〉,Stephen King,,Japanese,4.5,4,1995-10-07,384.0,0.0,3.0,48.04380561259411
https://www.goodreads.com/book/show/2378343._,タリスマン <下>,Stephen King,,,4.5,4,1987-07-01,566.0,0.0,8.0,39.775496235455165
https://www.goodreads.com/book/show/57400120-stephen-king-4-books-collection-set,Stephen King 4 Books Collection Set,Stephen King,,English,4.25,4,2020-01-01,299.0,0.0,16.0,72.27926078028747
https://www.goodreads.com/book/show/55375405-det-m-rke-t-rn-1---del-1,Det mørke tårn 1 - Del 1: Revolvermannen,Stephen King,,Norwegian,2.83,6,1982-01-01,299.0,0.0,2.0,34.280629705681044
https://www.goodreads.com/book/show/59996224-the-mist-brume-wiz,The Mist (Brume) (Wiz),Stephen King,,French,3.4,5,2010-05-20,201.0,0.0,0.0,62.6611909650924
https://www.goodreads.com/book/show/52564708-se,Se,Stephen King,,,4.25,4,1986-09-15,1136.0,2.0,8.0,38.98425735797399
https://www.goodreads.com/book/show/158797702-from-a-buick-8,From a Buick 8,Stephen King,,,3.4,5,2003-11-25,299.0,0.0,8.0,56.17796030116359
